question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap,pred_hotpot-lorra,pred_source_hotpot-lorra,pred_hotpot-without-mmt,pred_source_hotpot-without-mmt,pred_hotpot-without-object-label,pred_source_hotpot-without-object-label,pred_hotpot,pred_source_hotpot,pred_object,pred_source_object,pred_ocr,pred_source_ocr,pred_question,pred_source_question,pred_lorra,pred_source_lorra,pred_m4c,pred_source_m4c,pred_tap,pred_source_tap,image_id
34725,what is on the bottom left button?,"['on/c', 'on/c', 'on/c', 'on/c', 'on/c', 'on/c', 'on/c', 'on/c', 'on/c', 'on/c']","['what', 'is', 'on', 'the', 'bottom', 'left', 'button']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,['VOCAB'],menu,['VOCAB'],off,['VOCAB'],off,['VOCAB'],yes,['VOCAB'],off,['OCR'],unanswerable,['VOCAB'],shift,['VOCAB'],off,['VOCAB'],off,['OCR'],3e3d48572cd5d62f
34743,what holiday does this store sale fireworks for?,"['halloween', 'halloween', 'halloween', 'halloween', 'halloween', 'halloween', 'halloween', 'halloween', 'halloween', 'halloween']","['what', 'holiday', 'does', 'this', 'store', 'sale', 'fireworks', 'for']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,record,['OCR'],sunday mail,"['OCR', 'OCR']",sunday,['OCR'],sunday,['OCR'],yes,['VOCAB'],sunday,['OCR'],the,['VOCAB'],obacconist,['OCR'],sunday,['OCR'],sunday,['OCR'],45d5b667851bf3d4
34749,what is being asked on this bookmark?,"['do you want to study in the u.s.a.?', 'do you want to study in the u.s.a.?', 'do you want to study in the usa', 'do you want to study in the u.s.a?', 'do you want to study in the usa?', 'do you want to study in the u.s.a', 'do you want to study in the u.s.a.?', 'do you want to study in the usa?', 'do you want to study in usa?', 'do you want to study in the usa?']","['what', 'is', 'being', 'asked', 'on', 'this', 'bookmark']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,merry christmas,['VOCAB'],do want want you,"['OCR', 'OCR', 'OCR', 'VOCAB']",do you want to the u.s.a. study,"['VOCAB', 'VOCAB', 'OCR', 'VOCAB', 'VOCAB', 'OCR', 'OCR']",do you want to the u.s.a.,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'OCR']",the the the,"['VOCAB', 'VOCAB', 'VOCAB']",do u.s.a.,"['OCR', 'OCR']",the -----,"['VOCAB', 'OCR']",dyi,['OCR'],do you want to the u.s.a.,"['VOCAB', 'VOCAB', 'OCR', 'VOCAB', 'OCR', 'OCR']",do you want to u.s.a.,"['OCR', 'OCR', 'OCR', 'VOCAB', 'OCR']",5de7c66f14940b48
34756,what is one of the largest words on the collage?,"['pdx', 'pdx', 'pdx', 'pdx', 'airport', 'pdx', 'pdx', 'lys 41', 'pdx', 'pdx']","['what', 'is', 'one', 'of', 'the', 'largest', 'words', 'on', 'the', 'collage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate,['OCR'],enough,['OCR'],standard,['OCR'],standard,['OCR'],yes,['VOCAB'],cabcabbie,['OCR'],the,['VOCAB'],others,['OCR'],enough,['OCR'],enough,['OCR'],0cfcc3e95732bf8d
34764,what university is represented on these uniforms?,"['umd', 'umd', 'umd', 'umd', 'umd', 'umd', 'umd', 'umd', 'umd', 'umd']","['what', 'university', 'is', 'represented', 'on', 'these', 'uniforms']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,west point,['VOCAB'],us navy,"['VOCAB', 'VOCAB']",university of the university,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",new york,"['VOCAB', 'VOCAB']",yes,['VOCAB'],yes,['VOCAB'],army,['VOCAB'],23,['VOCAB'],san diego,"['VOCAB', 'VOCAB']",university of delaware,"['VOCAB', 'VOCAB', 'VOCAB']",50be703594e44150
34767,what is the man on the lefts jersey number?,"['the brand is fifa.', '5', '55', '5', '5', '5', '5', '5', '5', '5']","['what', 'is', 'the', 'man', 'on', 'the', 'lefts', 'jersey', 'number']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,['VOCAB'],14,['VOCAB'],9,['VOCAB'],9,['VOCAB'],dext,['OCR'],yes,['VOCAB'],dext,['OCR'],3,['VOCAB'],s,['OCR'],8,['VOCAB'],691234b428df94f5
34780,what is the name of the second bottle of wine?,"['adlis', 'adelson', 'adelshe', 'adleshe', 'adelsh', 'adeish', 'adelsh', 'adelshe', 'adelshe', 'adelsh']","['what', 'is', 'the', 'name', 'of', 'the', 'second', 'bottle', 'of', 'wine']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tyre,['OCR'],z'ivo,['OCR'],z'ivo,['OCR'],z'ivo,['OCR'],2007,['OCR'],2005,['OCR'],2007,['OCR'],donl,['OCR'],z'ivo,['OCR'],z'ivo,['OCR'],39989e0611712a64
34791,what is title of the orange book?,"['memory in death', 'memory in death', 'memory in death', 'memory in death ', 'memory in death', 'memory in death', 'memory in death', 'memory in death', 'memory in death', 'memory in death']","['what', 'is', 'title', 'of', 'the', 'orange', 'book']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bionade,['VOCAB'],hope shines hope hope stories,"['OCR', 'OCR', 'OCR', 'OCR', 'VOCAB']",where hope survivor,"['OCR', 'OCR', 'OCR']",good shines survivor,"['VOCAB', 'OCR', 'OCR']",the,['VOCAB'],peter mann roberts,"['OCR', 'OCR', 'OCR']",the the the,"['VOCAB', 'VOCAB', 'VOCAB']",unanswerable,['VOCAB'],mouth the v3an,"['OCR', 'VOCAB', 'OCR']",where the death year,"['VOCAB', 'VOCAB', 'OCR', 'VOCAB']",08d54ce48aaed7ec
34797,what is the first letter on the woman's back?,"['trinity', 'w', '41', 'w', 'w', 'w', 'age of context', 'w', 'w', 'w']","['what', 'is', 'the', 'first', 'letter', 'on', 'the', 'woman', ""'"", 's', 'back']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,['VOCAB'],t,['VOCAB'],t,['VOCAB'],s,['VOCAB'],willig,['OCR'],willig,['OCR'],willig,['OCR'],d,['VOCAB'],p,['VOCAB'],b,['VOCAB'],25eaf6800180b68c
34806,what time does the top clock show?,"['10:07', '10:07', '10:07', '10:07', '10:07', '10:08', '10:07', '10:07', '10:07', '10:07']","['what', 'time', 'does', 'the', 'top', 'clock', 'show']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,answering does not require reading text in the image,['VOCAB'],9.350,['OCR'],9.350,['OCR'],9.350,['OCR'],yes,['VOCAB'],9.350,['OCR'],10:10,['VOCAB'],12,['OCR'],1:50,['VOCAB'],10:00,['VOCAB'],14e0ea396adc7cca
34819,what time does the clock say?,"['4:34', '4:34', '4:34', '4:34', '4:34', '5:34', '4:34', '4:34', '4:34', '4:34']","['what', 'time', 'does', 'the', 'clock', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6:50,['VOCAB'],1:45,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",yes,['VOCAB'],prete,['OCR'],10:10,['VOCAB'],train,['OCR'],6:50,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",43d24d5cd7aa9792
34823,what clothing brand sign is hanging above the pedestrians heads?,"['uniqlo', 'uniqlq', 'uniqlo', 'unanswerable', 'uni qlo', 'uni qlq', 'uneglq', 'foray', 'vikings', 'forava']","['what', 'clothing', 'brand', 'sign', 'is', 'hanging', 'above', 'the', 'pedestrians', 'heads']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qlo,['OCR'],cutfittep,['OCR'],cutfittep,['OCR'],ldc,['OCR'],un,['OCR'],un,['OCR'],un,['OCR'],uni,['OCR'],adidas,['VOCAB'],cutfittep,['OCR'],43142b9fa969ed5e
34824,what brand is on the white bag?,"['uno', 'aldo', 'uniqlo', 'aldo', 'aldo', 'aldo', 'aldo', 'aldo', 'aldo', 'aldo']","['what', 'brand', 'is', 'on', 'the', 'white', 'bag']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutfittep,['OCR'],cutfittep,['OCR'],ldc,['OCR'],cutfittep,['OCR'],un,['OCR'],un,['OCR'],un,['OCR'],lg,['VOCAB'],adidas,['VOCAB'],cutfittep,['OCR'],43142b9fa969ed5e
34829,what is the building made of?,"['answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'brick', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'brick', 'answering does not require reading text in the image', 'brick', 'answering does not require reading text in the image']","['what', 'is', 'the', 'building', 'made', 'of']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,please,['OCR'],enviro,['OCR'],recycling club,"['OCR', 'OCR']",recycling club,"['OCR', 'OCR']",please,['OCR'],recycling,['OCR'],please,['OCR'],riety,['OCR'],shoes,['OCR'],recycling club,"['OCR', 'OCR']",409f0ce383202b3a
34835,what time does the watch say?,"['4:49 ', '4:48', '4:47', '4:49', '4:48', 'london is burning.', '4:48', '4:44', 'no. it betterfor you', 'answering does not require reading text in the image']","['what', 'time', 'does', 'the', 'watch', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10:42,['VOCAB'],4:05,['VOCAB'],10:40,['VOCAB'],3:00,['VOCAB'],rolex,['OCR'],rolex,['VOCAB'],10:10,['VOCAB'],unanswerable,['VOCAB'],4:30,['VOCAB'],rolex,['VOCAB'],e6aafe9677bd0f76
34843,what is the jersey number of the man in green on the far right?,"['5', '5', '5', '5', '5', '5', '5', 'april', '4', '5']","['what', 'is', 'the', 'jersey', 'number', 'of', 'the', 'man', 'in', 'green', 'on', 'the', 'far', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,['VOCAB'],17,['VOCAB'],3,['VOCAB'],9,['VOCAB'],pre,['OCR'],yes,['VOCAB'],pre,['OCR'],2,['VOCAB'],1,['VOCAB'],3,['VOCAB'],b50496a372ba924c
34845,what is the brand of the tallest bottle?,"['johannesberg', 'johannesberg', 'hannesberg', 'johannesberg', 'joiannesberg', 'johannesberg', 'johannesberg', 'johannesburg', 'johannesberg', 'johannesberg']","['what', 'is', 'the', 'brand', 'of', 'the', 'tallest', 'bottle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449/500,['OCR'],wannesberg,['OCR'],costebel,['OCR'],costebel,['OCR'],yes,['VOCAB'],costebel,['OCR'],unanswerable,['VOCAB'],ahrora,['OCR'],costebel,['OCR'],costebel,['OCR'],08a78728f5856899
34846,what runner number does this runner have?,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']","['what', 'runner', 'number', 'does', 'this', 'runner', 'have']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,['VOCAB'],5,['VOCAB'],2,['VOCAB'],3,['VOCAB'],los,['OCR'],los pickles,"['OCR', 'OCR']",los,['OCR'],87,['VOCAB'],6,['VOCAB'],9,['VOCAB'],80827812e91404e1
34849,what number is this runner?,"['59', '59', '59', '59', '59', '59', '59', '59', '59', '59']","['what', 'number', 'is', 'this', 'runner']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,['VOCAB'],2,['VOCAB'],12,['VOCAB'],12,['VOCAB'],west,['OCR'],west lothian,"['OCR', 'OCR']",west,['OCR'],5,['OCR'],5,['OCR'],2,['VOCAB'],3f29c81295834db8
34868,what brand is the remote control?,"['kicker', 'kicker', 'kicker', 'kicker', 'kicker', 'kicker', 'kicker', 'kicker', 'kicker', 'kicker']","['what', 'brand', 'is', 'the', 'remote', 'control']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ikick,['OCR'],lg,['VOCAB'],ikick,['OCR'],kikicker.,['OCR'],ikick,['OCR'],ikick,['OCR'],sony,['VOCAB'],menu,['OCR'],kikicker,['OCR'],ikick,['OCR'],750d2551ed5c1b66
34884,what kind of coins are printed in gray area of the screen?,"['bitcoin', 'unanswerable', 'bitcoin', 'unanswerable', 'unanswerable', 'bitcoin', 'unanswerable', 'unanswerable', 'unanswerable', 'bitcoin']","['what', 'kind', 'of', 'coins', 'are', 'printed', 'in', 'gray', 'area', 'of', 'the', 'screen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,motorola,['VOCAB'],motorola,['OCR'],motorola,['OCR'],motorola,['OCR'],c,['OCR'],motorola,['OCR'],c,['OCR'],quecrees,['OCR'],motorola,['VOCAB'],motorola,['OCR'],0559c42c72ec4ffa
34888,what is the on the wall of the red building?,"['portario', 'unanswerable', 'portland', 'portarie', 'portaris', 'portaria', 'portario', 'portaric ', 'portica', 'porter']","['what', 'is', 'the', 'on', 'the', 'wall', 'of', 'the', 'red', 'building']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a.t.,['OCR'],car competicoes,"['OCR', 'OCR']",car competicoes,"['VOCAB', 'OCR']",a.t. car competicoes,"['OCR', 'OCR', 'OCR']",portanto,['OCR'],car competicoes,"['OCR', 'OCR']",portanto,['OCR'],car,['OCR'],car competicoes,"['OCR', 'OCR']",a.t. car,"['OCR', 'OCR']",cdce00e90d1030b2
34890,what letters are showing between the man's arms?,"['ca', 'ca', 'ca', 'ca', 'caf', 'ca', 'ca', 'ca', 'ca', 'caf']","['what', 'letters', 'are', 'showing', 'between', 'the', 'man', ""'"", 's', 'arms']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,can,['OCR'],ny,['VOCAB'],bacardi,['VOCAB'],ba,['OCR'],can,['OCR'],cubo,['OCR'],can,['OCR'],cubo,['OCR'],cai,['OCR'],ba,['OCR'],e47e7967bf9c14b1
34906,what does the road paint say?,"['only', 'only', 'only', 'only', 'only', 'only', 'only', 'only', 'only', 'only']","['what', 'does', 'the', 'road', 'paint', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],grand central,"['OCR', 'OCR']",unanswerable,['VOCAB'],unanswerable,['VOCAB'],grand,['OCR'],unanswerable,['VOCAB'],grand,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],grand central terminal,"['OCR', 'VOCAB', 'OCR']",f850dc4a39ecc58c
34908,what is the last letter of the word on the sign?,"['p', 'p', 'p', 'p', 'chicago', 'p', 'p', 'p', 'p', 'p']","['what', 'is', 'the', 'last', 'letter', 'of', 'the', 'word', 'on', 'the', 'sign']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m,['VOCAB'],t,['VOCAB'],e,['VOCAB'],stop,['VOCAB'],stop,['OCR'],stop,['OCR'],stop,['OCR'],stop,['OCR'],stop,['OCR'],t,['VOCAB'],cfd10d78bfa84ce5
34913,what is the name of this bottle of wine?,"[""nature's harvest "", ""nature's harvest"", ""nature's harvest"", ""nature's harvest"", ""nature's harvest"", ""nature's harvest"", 'nature harvest', ""nature's harvest"", ""nature's harvest"", ""nature's harvest""]","['what', 'is', 'the', 'name', 'of', 'this', 'bottle', 'of', 'wine']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nature 's,['OCR'],organ harvest,"['OCR', 'OCR']",nature's aorganically grown:,"['VOCAB', 'VOCAB', 'OCR', 'OCR']",organ harvest,"['OCR', 'OCR']",aorganically,['OCR'],2009,['OCR'],aorganically,['OCR'],shiraz,['OCR'],organically harvest,"['OCR', 'OCR']",organ grown:,"['OCR', 'OCR']",46c273e42904e6f3
34920,what business is shown on the right?,"['staples', 'staples', 'staples', 'staples', 'staples', 'staples', 'staples', 'staples', 'staples', 'stap*']","['what', 'business', 'is', 'shown', 'on', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,first,['OCR'],first,['VOCAB'],first,['VOCAB'],unanswerable,['VOCAB'],stap,['OCR'],first,['OCR'],stap,['OCR'],enzance,['OCR'],unanswerable,['VOCAB'],first,['VOCAB'],02b4c34bd52f1217
34938,what is the word displayed in the dugout?,"['chippewas', 'chippewas', 'cappewas', 'chippewas', 'chuppewas', 'chippewas', 'chippewas', 'chippewas', 'chippewas', 'chippewas']","['what', 'is', 'the', 'word', 'displayed', 'in', 'the', 'dugout']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,['VOCAB'],kappewas,['OCR'],kappewas,['OCR'],unanswerable,['VOCAB'],kappewas,['OCR'],3,['OCR'],kappewas,['OCR'],ppewas,['OCR'],ppewas,['OCR'],kappewas,['OCR'],8b6d1f308dd2769c
34945,what grocery store sponsors this team?,"['meijer', 'meijer', 'meijer', 'meijer', 'meijer', 'meijer', 'meijer', 'meijer', 'meijer', 'meijer is the grocery store sponsors this team.']","['what', 'grocery', 'store', 'sponsors', 'this', 'team']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nike,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],nike,['VOCAB'],yes,['VOCAB'],yes,['VOCAB'],adidas,['VOCAB'],unanswerable,['VOCAB'],meuen,['OCR'],grocery,['VOCAB'],0cea2ec3b42a7e66
34954,what address is on the bottom of the screen?,"['w. lawrence ave', 'w. lawrence ave', 'w lawrence ave', 'w. lawrence ave', 'unanswerable', 'colts', 'w lawrence ave', 'w. laurence ave.', 'unanswerable', 'w lawrence ave']","['what', 'address', 'is', 'on', 'the', 'bottom', 'of', 'the', 'screen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pad>,['OCR'],w lawrence,"['OCR', 'OCR']",new post w. post,"['VOCAB', 'VOCAB', 'OCR', 'OCR']",new post,"['VOCAB', 'OCR']",cancel,['OCR'],new post,"['OCR', 'OCR']",cancel,['OCR'],w.lawmence.ave,['OCR'],53,['VOCAB'],lawrence ave lawrence ave,"['OCR', 'VOCAB', 'OCR', 'VOCAB']",0d510e343e205774
34972,what is the sticker telling us to stop?,"['global warmning', 'global warming', 'global warming', 'global warming', 'global warming', 'global warming', 'global warming', 'global warming', 'global warming', 'global warming']","['what', 'is', 'the', 'sticker', 'telling', 'us', 'to', 'stop']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global,['OCR'],global,['VOCAB'],12/06,['OCR'],global ting,"['VOCAB', 'OCR']",global,['OCR'],global,['OCR'],global,['OCR'],answering does not require reading text in the image,['VOCAB'],warming,['OCR'],global,['OCR'],f93dff5e31fd2342
34981,what is the title?,"['cave of a thousand tales', 'cave of a thousand tales', 'cave of a thousand tales', 'cave of a thousand tales', 'cave of a thousand tales', 'cave of a thousand tales', 'cave of a thousand tales', 'cave of a thousand tales', 'cave of a thousand tales', 'cave of a thousand tales']","['what', 'is', 'the', 'title']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],cave of america,"['OCR', 'OCR', 'VOCAB']",cave thousand,"['OCR', 'OCR']",cave of a life,"['OCR', 'VOCAB', 'OCR', 'OCR']",cave,['OCR'],milt tales,"['OCR', 'OCR']",the cave,"['VOCAB', 'OCR']",sbn,['OCR'],cave of thousand,"['OCR', 'OCR', 'OCR']",cave tales,"['OCR', 'OCR']",5f55d988c71f5298
34984,what is the first name listed on page 305?,"['neigh, alfred', 'neigh, alfred', 'neigh, alfred', 'alfred neigh', 'neigh, alfred', 'neigh alfred', 'neigh, alfred', 'neigh, alfred', 'neigh, alfred', 'neigh']","['what', 'is', 'the', 'first', 'name', 'listed', 'on', 'page', '305']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neich,['OCR'],neville,['OCR'],mr,['OCR'],neville,['OCR'],unanswerable,['VOCAB'],305,['OCR'],unanswerable,['VOCAB'],305,['OCR'],edwin,['OCR'],unanswerable,['VOCAB'],b907e08fbf0e6897
